kernel,loc,width,value,t_def,t_last
vfir2,L47.w4,32,3236603636,151213,154382
vfir2,L47.w5,32,1481502121,151253,154422
vfir2,L47.w6,32,1696694863,151293,154462
vfir2,L47.w7,32,3812606738,151333,154502
vfir2,L47.w8,32,522824149,151373,154542
vfir2,L47.w9,32,1091618664,151413,154582
vfir2,L47.w10,32,522998601,151453,154622
vfir2,L47.w11,32,528102908,151493,154662
vfir2,L47.w12,32,345790895,151533,154702
vfir2,L47.w13,32,2648025411,151573,154742
vfir2,L47.w14,32,3651026595,151613,154782
vfir2,L47.w15,32,1436594342,151653,154822
vfir2,L47.w16,32,2753037947,151693,154862
vfir2,L47.w17,32,1679780541,151733,154902
vfir2,L47.w18,32,4121745105,151773,154942
vfir2,L47.w19,32,910575507,151813,154982
vfir2,L47.w20,32,2974920053,151853,155022
vfir2,L47.w21,32,452694164,151893,155062
vfir2,L47.w22,32,105951571,151933,155102
vfir2,L47.w23,32,2655071389,151973,155142
vfir2,L47.w24,32,2831069187,152013,155182
vfir2,L47.w25,32,2020243016,152053,155222
vfir2,L47.w26,32,3338099841,152093,155262
vfir2,L47.w27,32,185458641,152133,155302
vfir2,L47.w28,32,3107487330,152173,155342
vfir2,L47.w29,32,3031403174,152213,155382
vfir2,L47.w30,32,2138676911,152253,155422
vfir2,L47.w31,32,1248773962,152293,155462
vfir2,L47.w32,32,1535814214,152333,155502
vfir2,L47.w33,32,4121448767,152373,155542
vfir2,L47.w34,32,1962953471,152413,155582
vfir2,L47.w35,32,607593937,152453,155622
vfir2,L47.w36,32,3430485236,152493,155662
vfir2,L47.w37,32,1610236954,152533,155702
vfir2,L47.w38,32,1155099205,152573,155742
vfir2,L47.w39,32,2079629830,152613,155782
vfir2,L47.w40,32,2260457373,152653,155822
vfir2,L47.w41,32,3718554429,152693,155862
vfir2,L47.w42,32,2051102594,152733,155902
vfir2,L47.w43,32,3090430049,152773,155942
vfir2,L47.w44,32,4100391719,152813,155982
vfir2,L47.w45,32,3126364802,152853,156022
vfir2,L47.w46,32,3454656836,152893,156062
vfir2,L47.w47,32,1799445118,152933,156102
vfir2,L47.w48,32,4003140854,152973,156142
vfir2,L47.w49,32,2113645980,153013,156182
vfir2,L47.w50,32,3590616599,153053,156222
vfir2,L47.w51,32,2921538022,153093,156262
vfir2,L47.w52,32,1274590266,153133,156302
vfir2,L47.w53,32,1695102562,153173,156342
vfir2,L47.w54,32,994831953,153213,156382
vfir2,L47.w55,32,671730825,153253,156422
vfir2,L47.w56,32,2099334807,153293,156462
vfir2,L47.w57,32,2562187087,153333,156502
vfir2,L47.w58,32,1114137455,153373,156542
vfir2,L47.w59,32,2356051979,153413,156582
vfir2,L47.w60,32,1836759224,153453,156622
vfir2,L47.w61,32,2987658823,153493,156662
vfir2,L47.w62,32,2916885006,153533,156702
vfir2,L47.w63,32,3003058810,153573,156742
vfir2,L48.w0,32,3945272047,154253,157422
vfir2,L48.w1,32,362112541,154293,157462
vfir2,L48.w2,32,2516423820,154333,157502
vfir2,L48.w3,32,3125880991,154373,157542
vfir2,L48.w4,32,3512652964,154413,157582
vfir2,L48.w5,32,2472831968,154453,157622
vfir2,L48.w6,32,412090569,154493,157662
vfir2,L48.w7,32,305629285,154533,157702
vfir2,L48.w8,32,1529254150,154573,157742
vfir2,L48.w9,32,756491435,154613,157782
vfir2,L48.w10,32,4285295131,154653,157822
vfir2,L48.w11,32,2341891740,154693,157862
vfir2,L48.w12,32,629217189,154733,157902
vfir2,L48.w13,32,3463051144,154773,157942
vfir2,L48.w14,32,1790005118,154813,157982
vfir2,L48.w15,32,3857760246,154853,158022
vfir2,L48.w16,32,287072992,154893,158062
vfir2,L48.w17,32,3429834246,154933,158102
vfir2,L48.w18,32,370008647,154973,158142
vfir2,L48.w19,32,3914287518,155013,158182
vfir2,L48.w20,32,3846144725,155053,158222
vfir2,L48.w21,32,2926396402,155093,158262
vfir2,L48.w22,32,4246163709,155133,158302
vfir2,L48.w23,32,3478109880,155173,158342
vfir2,L48.w24,32,2783491351,155213,158382
vfir2,L48.w25,32,161369715,155253,158422
vfir2,L48.w26,32,551967737,155293,158462
vfir2,L48.w27,32,4182931636,155333,158502
vfir2,L48.w28,32,1272953231,155373,158542
vfir2,L48.w29,32,1677588722,155413,158582
vfir2,L48.w30,32,995142386,155453,158622
vfir2,L48.w31,32,3042568394,155493,158662
vfir2,L48.w32,32,2880773400,155533,158702
vfir2,L48.w33,32,3801718721,155573,158742
vfir2,L48.w34,32,2925297967,155613,158782
vfir2,L48.w35,32,1414825167,155653,158822
vfir2,L48.w36,32,1884828534,155693,158862
vfir2,L48.w37,32,741013005,155733,158902
vfir2,L48.w38,32,2250540410,155773,158942
vfir2,L48.w39,32,1232605495,155813,158982
vfir2,L48.w40,32,481338130,155853,159022
vfir2,L48.w41,32,670092822,155893,159062
vfir2,L48.w42,32,2323118786,155933,159102
vfir2,L48.w43,32,4237785385,155973,159142
vfir2,L48.w44,32,4079955728,156013,159182
vfir2,L48.w45,32,4161216846,156053,159222
vfir2,L48.w46,32,3246038808,156093,159262
vfir2,L48.w47,32,1819820121,156133,159302
vfir2,L48.w48,32,412980281,156173,159342
vfir2,L48.w49,32,1412372649,156213,159382
vfir2,L48.w50,32,2218356462,156253,159422
vfir2,L48.w51,32,1067733039,156293,159462
vfir2,L48.w52,32,3072468486,156333,159502
vfir2,L48.w53,32,2208325967,156373,159542
vfir2,L48.w54,32,1104925521,156413,159582
