kernel,loc,width,value,t_def,t_last
linebuf,L181.w2,32,1582107685,564701,579200
linebuf,L181.w3,32,1807614571,564861,579200
linebuf,L181.w4,32,1727173357,565021,579200
linebuf,L181.w5,32,1209269418,565181,579200
linebuf,L181.w6,32,4022336061,565341,579200
linebuf,L181.w7,32,2830349278,565501,579200
linebuf,L181.w8,32,3845415001,565661,579200
linebuf,L181.w9,32,3225577996,565821,579200
linebuf,L181.w10,32,2876237781,565981,579200
linebuf,L181.w11,32,78729811,566141,579200
linebuf,L182.w0,32,3860092807,566301,582400
linebuf,L182.w1,32,388595128,566461,582400
linebuf,L182.w2,32,3973547619,566621,582400
linebuf,L182.w3,32,386681600,566781,582400
linebuf,L182.w4,32,3635017972,566941,582400
linebuf,L182.w5,32,20694714,567101,582400
linebuf,L182.w6,32,1646760017,567261,582400
linebuf,L182.w7,32,1154810226,567421,582400
linebuf,L182.w8,32,1994430969,567581,582400
linebuf,L182.w9,32,1168049040,567741,582400
linebuf,L182.w10,32,3418396700,567901,582400
linebuf,L182.w11,32,3356688087,568061,582400
linebuf,L183.w0,32,1600446674,568221,585600
linebuf,L183.w1,32,2730897715,568381,585600
linebuf,L183.w2,32,3218493055,568541,585600
linebuf,L183.w3,32,3660408194,568701,585600
linebuf,L183.w4,32,2067684778,568861,585600
linebuf,L183.w5,32,3301263197,569021,585600
linebuf,L183.w6,32,1445433900,569181,585600
