25-Sep-2026 04:19:28 | INFO    | KLayout version detected: 0.30.0
25-Sep-2026 04:19:28 | INFO    | Using DRC JSON file: /pdk/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
25-Sep-2026 04:19:28 | INFO    | Running IHP-SG13G2 main checks on design /work/6t-pdk-nomark.gds, topcell: ARRAY6T
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphmet1l_nofill has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphmet1l_slit has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphmet1l_opc has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : extblock_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : nldd_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : pldd_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : next_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : pext_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : nexthv_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : pexthv_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : graphgate_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : sinwg_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : sinwg_filler has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : sinwg_nofill has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : mempad_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topvia1_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal1_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal1_pin has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal1_mask has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal1_filler has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal1_nofill has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal1_slit has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal1_text has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal1_noqrc has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal1_res has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal1_iprobe has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal1_diffprb has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : inldpwl_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : polyres_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : polyres_pin has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : vmim_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : nbulaycut_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : antmetal1_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topvia2_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal2_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal2_pin has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal2_mask has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal2_filler has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal2_nofill has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal2_slit has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal2_text has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal2_noqrc has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal2_res has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal2_iprobe has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : topmetal2_diffprb has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : snsring_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : sensor_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : snsarms_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : snscmosvia_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : colwind_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : flm_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : hafniumox_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : memvia_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : thinfilmres_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : rfmem_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m2m3 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m2m4 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m2m5 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m2tm1 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m2tm2 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m3m4 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m3m5 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m3tm1 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m3tm2 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m4m5 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m4tm1 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m4tm2 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m5tm1 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m5tm2 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_tm1tm2 has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m1sub has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m2sub has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m3sub has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m4sub has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_m5sub has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_tm1sub has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : norcx_tm2sub has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : snsbotvia_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : snstopvia_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : deepvia_drw has 0 polygons
